"year","months","state","colony_n","colony_max","colony_lost","colony_lost_pct","colony_added","colony_reno","colony_reno_pct","Varroa.mites","Other.pests.parasites","Disesases","Pesticides","Other","Unknown"
2019,"October-December","Vermont",7000,7000,190,3,100,270,4,1470,91,42,56,42,63
2019,"October-December","Virginia",8000,8000,1200,15,10,190,2,3016,1488,32,0,424,480
2019,"October-December","Washington",89000,93000,12500,13,810,100,0,37479,2139,558,18228,2697,2976
2019,"October-December","West Virginia",7500,8000,1500,19,30,1600,20,5264,856,88,32,488,176
2019,"October-December","Wisconsin",46000,46000,8500,18,1800,3000,7,18400,10166,6808,6486,10120,3358
2019,"October-December","Wyoming",27000,28000,3300,12,100,490,2,7728,3444,896,0,1204,3696
2019,"October-December","Other States",11010,11510,1340,12,280,0,0,1565.36,264.73,34.53,34.53,3729.24,103.59
2020,"January-March","Alabama",5500,8000,410,5,1000,780,10,992,272,0,8,136,344
2020,"January-March","Arizona",29000,32000,6500,20,150,120,0,10144,32,32,0,3232,2880
2020,"January-March","Arkansas",16500,17500,1200,7,700,30,0,5547.5,3972.5,35,455,70,1960
2020,"January-March","California",1350000,1710000,230000,13,240000,66000,4,383040,102600,85500,90630,90630,71820
2020,"January-March","Colorado",4500,16000,650,4,850,500,3,3328,0,16,64,1728,384
2020,"January-March","Connecticut",3700,4100,330,8,60,0,0,459.2,118.9,16.4,0,114.8,123
2020,"January-March","Florida",295000,310000,30000,10,41000,8000,3,86800,44020,17050,16430,26970,33790
2020,"January-March","Georgia",115000,121000,14500,12,32000,22000,18,61589,4114,242,363,484,9075
2020,"January-March","Hawaii",16000,16000,1500,9,1000,2200,14,12048,9728,16,0,32,32
2020,"January-March","Idaho",156000,168000,18500,11,4400,920,1,17472,1344,168,4704,3528,3192
2020,"January-March","Illinois",11500,13000,2100,16,900,160,1,2236,1157,26,0,949,1300
2020,"January-March","Indiana",11000,11500,1600,14,880,420,4,943,57.5,11.5,333.5,218.5,713
2020,"January-March","Iowa",9000,21000,1600,8,1200,420,2,4683,399,0,42,1197,1155
2020,"January-March","Kansas",4500,7000,750,11,1200,130,2,931,567,546,546,217,791
2020,"January-March","Kentucky",7000,10500,1200,11,1500,120,1,1827,273,210,31.5,798,682.5
2020,"January-March","Louisiana",44000,48000,4800,10,9000,20000,42,12720,3360,336,576,672,288
2020,"January-March","Maine",1300,1700,130,8,0,0,0,333.2,20.4,11.9,0,37.4,51
2020,"January-March","Maryland",7000,7500,640,9,0,30,0,1492.5,112.5,7.5,0,637.5,180
2020,"January-March","Massachusetts",3800,4000,350,9,600,100,3,556,20,72,12,180,88
2020,"January-March","Michigan",60000,65000,6000,9,3800,100,0,5265,325,130,130,260,455
2020,"January-March","Minnesota",21000,57000,1000,2,2000,40,0,1995,0,0,114,2451,171
2020,"January-March","Mississippi",26000,28000,5000,18,16000,660,2,16408,14252,84,504,4060,1008
2020,"January-March","Missouri",8500,8500,2100,25,30,0,0,714,289,76.5,136,178.5,289
2020,"January-March","Montana",18000,48000,150,0,0,0,0,1920,0,0,0,240,0
2020,"January-March","Nebraska",9000,17000,670,4,70,0,0,374,17,17,0,51,136
2020,"January-March","New Jersey",6500,7000,250,4,110,40,1,658,203,35,7,224,161
2020,"January-March","New Mexico",6000,6000,40,1,120,0,0,126,0,0,0,42,12
2020,"January-March","New York",29000,36000,3700,10,230,370,1,2376,1044,0,0,612,2772
2020,"January-March","North Carolina",15000,23000,2200,10,3000,490,2,8211,1633,1104,138,322,1173
2020,"January-March","North Dakota",53000,82000,4500,5,2500,0,0,492,0,0,0,2542,0
2020,"January-March","Ohio",15500,20000,5500,28,840,1100,6,3520,720,220,20,600,2680
2020,"January-March","Oklahoma",19500,19500,700,4,5000,0,0,2223,117,78,97.5,78,58.5
2020,"January-March","Oregon",97000,108000,4800,4,9000,1700,2,26352,11232,11664,15660,1404,324
2020,"January-March","Pennsylvania",18500,24000,1000,4,1100,320,1,3720,936,672,432,648,768
2020,"January-March","South Carolina",13000,16500,800,5,3500,1100,7,2557.5,1897.5,1584,49.5,1056,891
2020,"January-March","South Dakota",20000,20000,1200,6,20,0,0,2940,20,0,420,60,60
2020,"January-March","Tennessee",8000,14000,1500,11,1000,130,1,2646,2422,140,0,574,1092
2020,"January-March","Texas",235000,340000,35000,10,83000,24000,7,41480,23120,4420,11560,17680,15640
2020,"January-March","Utah",12000,17000,400,2,4200,0,0,6613,2924,2907,391,2669,3808
2020,"January-March","Vermont",6500,7500,520,7,0,70,1,682.5,60,45,67.5,150,232.5
2020,"January-March","Virginia",6000,7000,1100,16,1600,60,1,1225,742,21,21,266,245
2020,"January-March","Washington",49000,74000,1500,2,580,150,0,1258,74,74,370,148,222
2020,"January-March","West Virginia",6000,8000,1100,14,450,680,9,1384,560,104,48,208,24
2020,"January-March","Wisconsin",16000,26000,1500,6,2000,370,1,2340,494,104,0,702,806
2020,"January-March","Wyoming",4000,17000,140,1,450,60,0,34,17,17,0,136,289
2020,"January-March","Other States",7800,8200,440,5,160,20,0,451,0,0,0,57.4,32.8
2020,"April-June","Alabama",8500,8500,4100,48,4700,2620,31,2422.5,1530,136,654.5,671.5,807.5
2020,"April-June","Arizona",26000,26000,1300,5,14000,4700,18,5746,0,0,1092,1430,156
2020,"April-June","Arkansas",17000,17000,1900,11,5000,800,5,6885,2601,867,4182,357,2108
2020,"April-June","California",1200000,1200000,74000,6,184000,240000,20,400800,56400,46800,64800,90000,36000
2020,"April-June","Colorado",16500,27000,2100,8,6000,2800,10,9558,27,27,0,135,675
2020,"April-June","Connecticut",3900,4300,30,1,1200,480,11,636.4,90.3,0,0,4.3,25.8
2020,"April-June","Florida",325000,325000,39000,12,36000,23000,7,102050,49400,10400,17875,17875,24375
2020,"April-June","Georgia",141000,143000,10000,7,19500,19000,13,70356,28886,10153,4290,11583,19734
2020,"April-June","Hawaii",15500,15500,40,0,240,2300,15,6680.5,6370.5,155,0,170.5,0
2020,"April-June","Idaho",48000,81000,14500,18,32000,29000,36,35802,8829,8991,6966,5589,4698
2020,"April-June","Illinois",12000,12000,1500,13,4200,1700,14,2820,984,120,996,1428,480
2020,"April-June","Indiana",11000,12000,920,8,4300,3200,27,3216,1500,216,2424,648,180
2020,"April-June","Iowa",21000,29000,3600,12,14500,4700,16,8816,7134,4785,232,1015,145
2020,"April-June","Kansas",7500,8000,440,6,1800,1800,23,5472,2728,1920,2624,2312,1144
2020,"April-June","Kentucky",11000,11000,1200,11,4200,3500,32,2013,1199,22,132,319,352
2020,"April-June","Louisiana",53000,53000,1800,3,2200,4700,9,12561,2491,265,53,1855,689
2020,"April-June","Maine",1600,22000,1300,6,520,110,1,2662,44,1518,0,110,0
2020,"April-June","Maryland",7000,8000,680,9,4500,1700,21,960,88,8,88,256,40
2020,"April-June","Massachusetts",4300,13500,740,5,980,590,4,1984.5,283.5,40.5,54,148.5,54
2020,"April-June","Michigan",64000,79000,2600,3,9500,10000,13,30020,9085,1738,4740,2528,869
2020,"April-June","Minnesota",59000,126000,6500,5,20000,2600,2,25956,3654,882,11088,5544,504
2020,"April-June","Mississippi",34000,37000,3000,8,3700,570,2,18944,13616,0,333,3108,74
2020,"April-June","Missouri",6500,6500,390,6,2900,1200,18,1131,97.5,370.5,201.5,728,123.5
2020,"April-June","Montana",48000,120000,3800,3,14000,16500,14,14520,6720,7080,0,5520,360
2020,"April-June","Nebraska",16500,39000,1800,5,7000,1100,3,6162,390,1716,4251,39,1014
2020,"April-June","New Jersey",7000,20000,760,4,1600,720,4,1440,160,4420,20,4460,20
2020,"April-June","New Mexico",3100,6000,50,1,250,60,1,180,24,18,24,24,6
2020,"April-June","New York",33000,56000,4900,9,6500,3300,6,11872,1456,336,112,2016,336
2020,"April-June","North Carolina",24000,25000,1600,6,6000,1300,5,5750,1375,475,0,450,350
2020,"April-June","North Dakota",67000,395000,17500,4,29000,37000,9,101515,6715,10270,11850,11455,5925
2020,"April-June","Ohio",15500,16500,1700,10,9500,3700,22,3927,1980,1023,957,1204.5,2194.5
2020,"April-June","Oklahoma",16000,16000,1500,9,6000,3100,19,2368,624,64,144,2896,816
2020,"April-June","Oregon",89000,95000,2500,3,10500,19000,20,26600,1615,7125,2090,5605,665
2020,"April-June","Pennsylvania",24000,27000,1000,4,6000,1700,6,7371,729,378,81,918,351
2020,"April-June","South Carolina",19500,20000,1700,9,2700,2500,13,5480,1160,100,0,1060,80
2020,"April-June","South Dakota",9500,205000,4600,2,8500,14500,7,109470,64370,9840,820,76875,10865
2020,"April-June","Tennessee",13500,13500,1200,9,4200,3200,24,4212,1053,27,918,445.5,405
2020,"April-June","Texas",360000,385000,25000,6,75000,136000,35,116270,29645,12705,17710,21945,22330
2020,"April-June","Utah",21000,31000,2700,9,7000,13500,44,11904,0,93,4061,31,2387
2020,"April-June","Vermont",7000,7000,260,4,700,130,2,749,35,7,0,77,0
2020,"April-June","Virginia",7500,8000,1200,15,4800,1300,16,2696,632,24,32,632,88
2020,"April-June","Washington",50000,114000,3100,3,5000,3300,3,12084,0,798,1140,1482,456
2020,"April-June","West Virginia",7500,7500,570,8,1600,1500,20,3465,135,52.5,37.5,210,142.5
2020,"April-June","Wisconsin",27000,53000,1700,3,11500,4600,9,24433,14469,13250,13303,13674,13833
2020,"April-June","Wyoming",17500,24000,1600,7,2300,2100,9,6912,0,24,264,840,288
2020,"April-June","Other States",6500,7440,250,3,1270,1500,20,1249.92,81.84,52.08,0,22.32,22.32
2020,"July-September","Alabama",9000,19000,3700,19,1800,990,5,12331,5529,0,2280,1026,2223
2020,"July-September","Arizona",28000,30000,8000,27,2600,1800,6,7230,0,570,510,2790,3660
2020,"July-September","Arkansas",19000,22000,1700,8,1500,390,2,7458,3432,858,3058,286,1892
2020,"July-September","California",640000,7e+05,69000,10,61000,108000,15,237300,79800,51100,44100,56700,25200
2020,"July-September","Colorado",29000,29000,7000,24,3800,5500,19,6699,319,0,0,1827,5742
2020,"July-September","Connecticut",4700,4700,300,6,130,150,3,949.4,65.8,0,0,188,0
2020,"July-September","Florida",220000,230000,29000,13,36000,31000,13,97060,45770,29440,34040,18170,25070
2020,"July-September","Georgia",150000,163000,23000,14,22000,35000,21,80848,36675,5705,5542,8639,21190
2020,"July-September","Hawaii",18500,18500,500,3,4000,3400,18,11599.5,11747.5,0,0,92.5,0
2020,"July-September","Idaho",70000,85000,11000,13,18500,8500,10,38250,2210,5695,9265,7650,3230
2020,"July-September","Illinois",14000,14000,1400,10,770,690,5,3934,2184,252,686,924,1176
2020,"July-September","Indiana",15000,15000,1600,11,1200,2700,18,6210,1800,255,3675,105,195
2020,"July-September","Iowa",34000,38000,1800,5,1100,2900,8,18658,11172,1482,2394,1710,0
2020,"July-September","Kansas",7000,7000,910,13,600,730,10,6566,1736,1092,2387,147,0
2020,"July-September","Kentucky",11500,12000,1400,12,800,510,4,2796,480,168,192,288,612
2020,"July-September","Louisiana",48000,48000,2600,5,1200,3100,6,13056,6912,2256,384,1728,1632
2020,"July-September","Maine",9500,10000,1500,15,700,820,8,6520,250,70,0,460,620
2020,"July-September","Maryland",7500,7500,690,9,1200,220,3,1320,360,0,0,45,217.5
2020,"July-September","Massachusetts",11000,11000,330,3,840,810,7,3267,176,165,88,132,77
2020,"July-September","Michigan",96000,106000,34000,32,37000,11000,10,56286,15370,3604,9434,6254,1060
2020,"July-September","Minnesota",114000,119000,10500,9,1800,3700,3,55097,4403,0,9758,2618,2023
2020,"July-September","Mississippi",26000,29000,1600,6,2500,130,0,13253,12122,0,0,957,1798
2020,"July-September","Missouri",8000,8000,730,9,290,820,10,2464,704,0,88,192,192
2020,"July-September","Montana",138000,139000,8500,6,6500,28000,20,50874,2919,1251,0,11954,1668
2020,"July-September","Nebraska",47000,48000,4300,9,3000,3100,6,11232,384,1584,9504,10272,0
2020,"July-September","New Jersey",17500,18500,2300,12,1500,1800,10,4014.5,1036,0,3015.5,0,0
2020,"July-September","New Mexico",5500,5500,1600,29,3300,760,14,1859,1809.5,0,0,27.5,0
2020,"July-September","New York",61000,61000,3600,6,5500,1600,3,11102,4758,3843,2013,1281,671
2020,"July-September","North Carolina",26000,27000,4600,17,950,5500,20,19035,4833,0,0,0,0
2020,"July-September","North Dakota",455000,495000,53000,11,57000,33000,7,303435,78705,60885,20295,46035,6930
2020,"July-September","Ohio",22000,22000,1900,9,730,2100,10,6292,2288,176,814,2376,308
2020,"July-September","Oklahoma",7000,8000,1100,14,150,930,12,4192,640,72,136,192,64
2020,"July-September","Oregon",102000,124000,12000,10,13000,28000,23,52576,3100,4712,620,8804,2976
2020,"July-September","Pennsylvania",27000,27000,2200,8,2500,1200,4,8694,3321,324,432,1485,621
2020,"July-September","South Carolina",12000,13500,1800,13,1200,2200,16,3658.5,3901.5,0,837,202.5,121.5
2020,"July-September","South Dakota",230000,235000,66000,28,30000,12500,5,204450,16450,4935,152515,144290,4700
2020,"July-September","Tennessee",15000,15000,2200,15,460,860,6,5655,2325,345,75,360,330
2020,"July-September","Texas",167000,173000,9500,5,9000,7500,4,34946,23528,3460,11591,2768,1038
2020,"July-September","Utah",24000,30000,2000,7,1500,2300,8,18510,0,0,9480,1110,1170
2020,"July-September","Vermont",7500,7500,210,3,700,180,2,1995,52.5,67.5,285,67.5,0
2020,"July-September","Virginia",8500,8500,1200,14,910,730,9,2337.5,705.5,0,0,348.5,493
2020,"July-September","Washington",94000,104000,7000,7,5000,8500,8,19968,0,0,10920,1352,624
2020,"July-September","West Virginia",8000,8000,540,7,210,800,10,1416,808,376,376,136,208
2020,"July-September","Wisconsin",68000,68000,8000,12,970,9000,13,29308,15504,8772,17748,9384,13872
2020,"July-September","Wyoming",33000,34000,3600,11,640,7500,22,4556,0,238,2006,612,306
2020,"July-September","Other States",10630,11630,2080,18,2230,700,6,8885.32,825.73,0,732.69,1639.83,0
2020,"October-December","Alabama",17000,17000,1100,6,750,60,0,8636,7344,2618,340,391,2873
2020,"October-December","Arizona",25000,27000,4000,15,5500,600,2,6075,0,0,1215,621,4941
2020,"October-December","Arkansas",22000,23000,2100,9,380,780,3,9913,2967,391,2944,1357,1311
2020,"October-December","California",7e+05,1400000,164000,12,120000,58000,4,637000,155400,99400,67200,58800,56000
2020,"October-December","Colorado",19000,19000,5000,26,930,20,0,2831,0,0,0,171,285
2020,"October-December","Connecticut",4300,4600,500,11,20,20,0,2272.4,41.4,4.6,0,197.8,377.2
2020,"October-December","Florida",240000,290000,29000,10,50000,17500,6,132530,62930,30160,56840,6670,21750
2020,"October-December","Georgia",165000,174000,30000,17,11000,11000,6,61770,22446,3132,13050,3306,11658
2020,"October-December","Hawaii",22000,22000,2700,12,200,370,2,12584,14344,0,0,638,0
2020,"October-December","Idaho",94000,180000,19000,11,8000,1700,1,93780,16020,7740,8640,8640,9720
2020,"October-December","Illinois",13000,13000,1700,13,330,410,3,3432,1274,143,377,351,897
2020,"October-December","Indiana",10000,11000,930,8,240,260,2,2893,451,0,209,264,627
2020,"October-December","Iowa",38000,38000,4800,13,700,850,2,15124,342,988,0,684,532
2020,"October-December","Kansas",6000,7000,2400,34,460,170,2,2639,2121,84,2331,1848,1813
2020,"October-December","Kentucky",11500,11500,1100,10,380,520,5,2737,1012,0,0,943,1035
2020,"October-December","Louisiana",46000,52000,1700,3,30,620,1,11544,1508,0,0,1508,0
2020,"October-December","Maine",9000,9000,100,1,180,250,3,2772,0,45,0,108,54
2020,"October-December","Maryland",6000,8000,980,12,60,460,6,2200,144,120,56,496,168
2020,"October-December","Massachusetts",10000,10000,390,4,270,90,1,1740,120,0,0,0,90
2020,"October-December","Michigan",97000,101000,10500,10,2400,1600,2,43329,5454,5353,3131,3636,4343
2020,"October-December","Minnesota",99000,105000,9500,9,1200,340,0,18060,1680,1050,20160,1890,2730
2020,"October-December","Mississippi",30000,37000,3800,10,300,30,0,2886,555,0,222,2886,2183
2020,"October-December","Missouri",6500,7000,750,11,20,110,2,917,553,0,35,217,56
2020,"October-December","Montana",81000,92000,14000,15,3500,290,0,13892,10672,10672,2392,4048,5520
2020,"October-December","Nebraska",43000,43000,7000,16,280,2500,6,1548,0,215,0,602,2709
2020,"October-December","New Jersey",18000,18000,310,2,2000,480,3,1224,378,90,108,36,126
2020,"October-December","New Mexico",2400,3600,190,5,80,50,1,565.2,0,36,0,72,32.4
2020,"October-December","New York",52000,52000,4100,8,2400,5000,10,9984,3744,0,0,2340,2132
2020,"October-December","North Carolina",16500,22000,2500,11,200,9000,41,8294,3080,0,1122,132,418
2020,"October-December","North Dakota",445000,445000,45000,10,12500,0,0,267890,2225,22695,51175,4895,24475
2020,"October-December","Ohio",21000,21000,1600,8,10,490,2,8904,2604,189,1344,525,357
2020,"October-December","Oklahoma",7000,28000,300,1,250,0,0,644,308,0,0,0,224
2020,"October-December","Oregon",122000,123000,15500,13,7000,2600,2,35055,5658,4551,1968,4674,4797
2020,"October-December","Pennsylvania",23000,25000,1900,8,580,440,2,7025,975,325,475,450,650
2020,"October-December","South Carolina",11500,18500,2600,14,270,210,1,4236.5,777,0,240.5,499.5,703
2020,"October-December","South Dakota",197000,197000,16000,8,1000,150,0,44522,2758,12805,8865,0,3546
2020,"October-December","Tennessee",13500,13500,680,5,20,640,5,4563,3429,0,688.5,283.5,702
2020,"October-December","Texas",144000,255000,43000,17,27000,1700,1,69870,16575,0,12750,14535,24480
2020,"October-December","Utah",29000,29000,3800,13,1800,50,0,14355,0,0,1972,203,5104
2020,"October-December","Vermont",8000,8000,270,3,30,0,0,800,0,40,0,48,0
2020,"October-December","Virginia",8000,8500,1000,12,70,450,5,2575.5,1156,136,170,459,246.5
2020,"October-December","Washington",102000,103000,16500,16,6000,2000,2,26265,20806,23587,2678,4841,4532
2020,"October-December","West Virginia",7500,7500,550,7,120,800,11,540,322.5,0,75,337.5,82.5
2020,"October-December","Wisconsin",60000,60000,8000,13,2800,4700,8,17580,360,0,4440,1080,720
2020,"October-December","Wyoming",23000,25000,1600,6,160,380,2,4800,0,0,600,550,350
2020,"October-December","Other States",10640,10740,2470,23,80,1300,12,4779.3,118.14,0,0,1342.5,794.76
2021,"January-March","Alabama",10000,10000,1200,12,670,200,2,5220,3030,0,0,310,400
2021,"January-March","Arizona",29000,29000,7000,24,3500,180,1,1334,1711,1711,0,145,1218
2021,"January-March","Arkansas",21000,21000,2200,10,790,130,1,5985,4116,0,2982,798,546
2021,"January-March","California",1240000,1550000,193000,12,76000,84000,5,463450,88350,26350,111600,96100,52700
2021,"January-March","Colorado",3000,16500,640,4,850,30,0,346.5,0,0,0,181.5,1287
2021,"January-March","Connecticut",4200,4200,780,19,350,50,1,747.6,147,0,21,67.2,42
2021,"January-March","Florida",3e+05,305000,31000,10,42000,17000,6,105835,36295,17080,20130,19215,10370
2021,"January-March","Georgia",120000,120000,20000,17,34000,14500,12,57480,17280,10680,1800,4920,5520
2021,"January-March","Hawaii",19500,19500,900,5,2400,1600,8,9555,10179,0,0,916.5,0
2021,"January-March","Idaho",168000,171000,15000,9,9000,8500,5,56943,18297,0,16245,3078,2907
2021,"January-March","Illinois",9500,12500,3000,24,3300,200,2,3600,1612.5,200,162.5,2237.5,1175
2021,"January-March","Indiana",10000,11000,2700,25,3500,20,0,3784,594,0,77,528,495
2021,"January-March","Iowa",15000,25000,2100,8,3100,30,0,4725,175,0,925,1950,950
2021,"January-March","Kansas",5000,6500,1400,22,2300,10,0,1670.5,182,0,0,1241.5,143
2021,"January-March","Kentucky",9500,9500,2100,22,2500,80,1,2612.5,1605.5,0,0,484.5,883.5
2021,"January-March","Louisiana",51000,53000,7500,14,1100,3000,6,32542,4505,0,848,4346,477
2021,"January-March","Maine",2900,2900,300,10,60,80,3,208.8,75.4,0,0,63.8,60.9
2021,"January-March","Maryland",7000,7000,1200,17,590,240,3,2422,77,0,0,1379,189
2021,"January-March","Massachusetts",5000,5000,1000,20,30,90,2,1445,180,50,25,390,225
2021,"January-March","Michigan",78000,78000,1500,2,320,4100,5,1794,0,0,0,546,1248
2021,"January-March","Minnesota",41000,68000,3200,5,2900,140,0,4284,408,0,1700,1904,0
2021,"January-March","Mississippi",33000,36000,5500,15,14500,3800,11,3492,1368,0,360,3816,1692
2021,"January-March","Missouri",5500,5500,1500,27,780,40,1,913,308,0,44,720.5,566.5
2021,"January-March","Montana",40000,51000,310,1,0,20,0,0,0,0,0,0,0
2021,"January-March","Nebraska",11000,17500,640,4,1300,0,0,0,0,0,262.5,297.5,122.5
2021,"January-March","New Jersey",14000,14000,360,3,610,80,1,2618,210,140,182,168,112
2021,"January-March","New Mexico",3500,3500,230,7,2200,0,0,497,3.5,0,0,227.5,66.5
2021,"January-March","New York",30000,30000,4900,16,3400,380,1,4500,1170,180,150,1710,1440
2021,"January-March","North Carolina",18000,21000,2100,10,2700,110,1,4977,1533,0,0,126,105
2021,"January-March","North Dakota",51000,65000,180,0,2700,0,0,0,0,0,0,0,0
2021,"January-March","Ohio",17500,17500,4000,23,120,20,0,4655,2520,507.5,350,1435,857.5
2021,"January-March","Oklahoma",28000,28000,2600,9,4100,360,1,2128,0,0,0,1176,560
2021,"January-March","Oregon",76000,79000,3100,4,2600,610,1,10191,8453,1106,0,948,474
2021,"January-March","Pennsylvania",20000,21000,5500,26,4100,40,0,3801,2436,0,0,1428,1722
2021,"January-March","South Carolina",15500,18500,1200,6,930,190,1,8972.5,1868.5,0,592,758.5,166.5
2021,"January-March","South Dakota",28000,34000,450,1,0,0,0,2924,0,0,0,0,272
2021,"January-March","Tennessee",12000,13000,2200,17,960,310,2,4472,676,182,104,338,1157
2021,"January-March","Texas",240000,345000,23000,7,56000,13000,4,63825,47610,5520,20700,26565,0
2021,"January-March","Utah",17500,18500,2500,14,4000,0,0,8399,166.5,0,444,185,2072
2021,"January-March","Vermont",7500,7500,1300,17,670,70,1,1582.5,0,277.5,0,757.5,0
2021,"January-March","Virginia",7000,7000,1400,20,2300,50,1,833,70,0,133,273,343
2021,"January-March","Washington",48000,67000,6000,9,5500,850,1,10385,1608,670,0,3551,0
2021,"January-March","West Virginia",7000,7500,1200,16,1700,720,10,1027.5,255,52.5,195,90,247.5
2021,"January-March","Wisconsin",25000,37000,2500,7,7000,170,0,5957,0,0,0,1332,1184
2021,"January-March","Wyoming",13000,14500,1700,12,500,1200,8,0,0,0,0,478.5,1145.5
2021,"January-March","Other States",6640,6640,540,8,600,70,1,1288.16,79.68,272.24,0,451.52,73.04
2021,"April-June","Alabama",9500,9500,2700,28,2800,930,10,5244,4275,47.5,199.5,551,2470
2021,"April-June","Arizona",26000,26000,4200,16,8500,7500,29,1664,0,936,312,1846,1794
2021,"April-June","Arkansas",12000,12000,1600,13,9000,6000,50,5280,2760,708,348,252,444
2021,"April-June","California",1050000,1060000,64000,6,2e+05,180000,17,449440,121900,81620,170660,122960,40280
2021,"April-June","Colorado",17000,22000,5500,25,4800,1100,5,10472,0,0,0,0,726
2021,"April-June","Connecticut",3800,4000,60,2,960,400,10,640,28,4,0,48,0
2021,"April-June","Florida",3e+05,3e+05,33000,11,52000,31000,10,129900,68400,12900,30600,18900,23100
2021,"April-June","Georgia",135000,136000,20000,15,25000,18500,14,60520,18632,7072,3808,7072,7888
2021,"April-June","Hawaii",21000,21000,630,3,460,1200,6,19593,13713,0,0,0,0
2021,"April-June","Idaho",86000,120000,19500,16,40000,19000,16,38280,2280,6480,11880,2400,7440
2021,"April-June","Illinois",13000,13000,1100,8,3700,2100,16,2951,403,143,325,364,676
2021,"April-June","Indiana",12000,12500,560,4,4000,1000,8,2850,912.5,75,875,937.5,200
2021,"April-June","Iowa",26000,27000,2200,8,10500,3900,14,1917,351,162,0,351,2214
2021,"April-June","Kansas",7500,8000,870,11,4900,1600,20,3656,1696,576,680,120,520
2021,"April-June","Kentucky",10000,11500,270,2,2100,4500,39,2472.5,460,115,253,483,299
2021,"April-June","Louisiana",29000,30000,2300,8,8000,2000,7,9180,1080,0,0,6090,270
2021,"April-June","Maine",2000,18000,1100,6,430,260,1,2538,0,0,0,270,0
2021,"April-June","Maryland",6500,7500,320,4,2600,690,9,1305,675,0,52.5,150,105
2021,"April-June","Massachusetts",4000,10000,810,8,1400,310,3,4550,4430,0,4400,50,0
2021,"April-June","Michigan",75000,97000,3500,4,10000,8000,8,43747,2619,776,3395,873,0
2021,"April-June","Minnesota",69000,98000,5500,6,28000,4000,4,12642,0,0,12348,1078,980
2021,"April-June","Mississippi",34000,35000,4800,14,9000,8000,23,16345,3955,1120,175,1120,3465
2021,"April-June","Missouri",4800,4800,670,14,2000,670,14,739.2,297.6,62.4,28.8,278.4,220.8
2021,"April-June","Montana",38000,116000,3100,3,13500,15500,13,24128,0,1740,15428,6032,3480
2021,"April-June","Nebraska",18500,37000,1800,5,8500,810,2,6438,0,0,2738,1184,481
2021,"April-June","New Jersey",14500,19500,410,2,1400,140,1,2223,1033.5,0,507,331.5,253.5
2021,"April-June","New Mexico",5500,5500,540,10,80,2300,42,3553,0,5.5,137.5,0,0
2021,"April-June","New York",29000,50000,3000,6,14500,4100,8,17900,1950,250,850,1150,1750
2021,"April-June","North Carolina",22000,23000,1700,7,6000,3300,14,8234,805,0,0,0,0
2021,"April-June","North Dakota",42000,395000,4400,1,4800,3500,1,118105,2765,0,0,7900,0
2021,"April-June","Ohio",13000,13500,820,6,6500,2400,18,9207,5589,985.5,445.5,1039.5,459
2021,"April-June","Oklahoma",17000,17000,3600,21,4200,190,1,527,357,0,0,1190,170
2021,"April-June","Oregon",80000,84000,3300,4,25000,19500,23,14448,6972,5208,8484,5460,1512
2021,"April-June","Pennsylvania",20000,23000,2100,9,7000,2800,12,5014,1173,299,621,276,115
2021,"April-June","South Carolina",18500,19500,1800,9,4100,5000,26,9769.5,8541,448.5,0,1833,994.5
2021,"April-June","South Dakota",16500,198000,6500,3,39000,19000,10,102564,24948,7326,8316,98010,1584
2021,"April-June","Tennessee",12000,12000,720,6,4800,3400,28,2688,1236,0,288,372,0
2021,"April-June","Texas",385000,425000,34000,8,65000,72000,17,161925,14450,0,48875,24225,0
2021,"April-June","Utah",20000,31000,3500,11,8500,3900,13,12431,7998,3224,5797,0,434
2021,"April-June","Vermont",7000,7000,40,1,770,570,8,2016,0,0,0,35,0
2021,"April-June","Virginia",8000,8500,530,6,3100,820,10,1130.5,535.5,306,178.5,229.5,314.5
2021,"April-June","Washington",66000,122000,2900,2,9500,2600,2,38674,23302,22448,1464,5734,0
2021,"April-June","West Virginia",8000,9000,170,2,1900,390,4,468,351,99,0,90,198
2021,"April-June","Wisconsin",42000,57000,2200,4,9000,7500,13,8493,10146,627,12711,570,1140
2021,"April-June","Wyoming",13500,30000,3400,11,7500,4900,16,2490,270,0,2070,450,720
2021,"April-June","Other States",5970,8410,140,2,2890,3100,37,5071.23,0,0,403.68,496.19,420.5
2021,"July-September","Alabama",9500,9500,1400,15,950,280,3,3553,2460.5,85.5,1045,1548.5,180.5
2021,"July-September","Arizona",31000,31000,6500,21,2000,2300,7,6293,465,217,2046,1674,3286
2021,"July-September","Arkansas",20000,20000,1800,9,2400,1700,9,8460,6580,640,6120,1160,980
2021,"July-September","California",650000,680000,25000,4,47000,51000,8,269280,112200,96560,88400,74800,34000
2021,"July-September","Colorado",22000,22000,1700,8,1500,750,3,1716,0,638,0,1408,176
2021,"July-September","Connecticut",4200,4200,120,3,140,170,4,688.8,33.6,29.4,163.8,100.8,247.8
2021,"July-September","Florida",235000,255000,39000,15,34000,27000,11,110670,52275,18105,35955,29070,22185
2021,"July-September","Georgia",116000,123000,22000,18,28000,35000,28,78597,39606,5904,14760,16482,9348
2021,"July-September","Hawaii",21000,21000,1100,5,100,520,2,6216,3990,0,3780,0,189
2021,"July-September","Idaho",86000,135000,3500,3,7000,3000,2,74520,2430,3510,9450,9450,2025
